cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.0,0.0,0.16606797363433687,0.0,0.0,0.02920148552104109,0.0,0.12302278303373528,-0.1977592229122518,0.0
