cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
0.06363512837122176,0.0,-0.013895933338526463,0.0,0.0,0.0,0.0,0.0,-0.01145169251251232,0.0,1.0,0.05
