cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
0.16584751450362004,0.010305480712776727,0.012103748465171083,-0.06608036020336011,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.05
