cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
-0.015606258582689185,0.0,0.5463319965296456,0.0,0.0,-0.055774640900740476,0.0,-6.72034697754934,0.5085195868360973,0.0,0.0,0.001
