cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
-0.5268658994544456,0.0,-0.028658705096946475,-0.09623548780382614,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.05
