cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.0,0.0,0.0,-0.012365876300104071,0.0,0.0,0.0,0.011054622743072173,0.04437868285182594,0.0
