cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.011401499334885382,0.0,-0.057134719545556295,0.0,0.0,0.0,0.0,0.27242541975871687,0.2497339967142331,-0.010692073421193762
