cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
-0.05017781419696417,0.0,-0.03835696748561515,0.0,0.0,0.0,0.0,0.014399459661878864,0.05588149195030286,0.024058236177270192,-1.0,0.01
