cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
0.0,0.0,0.0,-0.024160587326707856,0.0,0.0,0.0,-0.016964455853432567,0.0,0.0,0.0,0.005
