cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.13975262561327745,0.0,-0.26329805265156747,-0.07116785584650433,0.0,0.0,0.0,0.17795477941269727,-0.012638066461445567,-0.05267937015160325
