cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
-0.09998799760237662,0.0,0.08231948662976814,0.0,0.0,0.0,0.0,-0.05661476752803459,0.06276988681672052,0.12523321209188348
