cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6,initial_theta,delta_theta
0.16379318981215485,-1.0015953866346905,0.5364365267595996,-5.852452263963975,0.0,0.0,-4.22079036090589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5639264131066117,0.0,0.0,0.0,0.0,0.0,0.12289817189815828,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.005
