cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
-14.583657039544567,-6.429410555787167,0.0,13.569872189588809,0.0,0.0,-0.46214689587286684,0.0,0.0,0.0,-15.691138167915916,0.0,0.0,0.0,0.0,-9.30878917028287,0.0,0.0,0.0,0.0,0.0,-1.6093892326211172,0.0,0.0,0.0,0.0,0.0,0.0
