cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6,initial_theta,delta_theta
0.0,0.0,0.0,2.946712369375622,0.0,0.0,4.8303534029430475,-0.42048950644892863,0.0,0.0,1.1682316323539341,-0.9080856295509881,0.0,0.0,0.0,0.0,-0.040116316483543156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027595317886116355,0.0,0.0,0.0,1.0,0.001
