cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
403.8480602592596,842.7003812898585,0.0,255.13654098668596,0.0,0.0,-678.6341217271712,0.0,0.0,0.0,-736.8819443531787,0.0,0.0,0.0,0.0,-288.5958393033774,0.0,0.0,0.0,0.0,0.0,-40.84056300210194,0.0,0.0,0.0,0.0,0.0,0.0
