cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
455.8136061782844,918.5553203298736,0.0,239.49108100257584,0.0,0.0,-760.7846173484957,0.0,0.0,0.0,-788.1901778745937,0.0,0.0,0.0,0.0,-299.8782713453919,0.0,0.0,0.0,0.0,0.0,-41.3817572700582,0.0,0.0,0.0,0.0,0.0,0.0
