cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
0.0,0.0,0.0,-16.79864242049427,0.0,0.0,-31.21531450044575,0.0,0.0,0.0,-21.560059222054846,0.0,0.0,0.0,0.0,-6.579272659230624,0.0,0.0,0.0,0.0,0.0,-0.749471284825366,0.0,0.0,0.0,0.0,0.0,0.0
