cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
139.0868090092471,346.6514320694608,0.0,345.16836376268316,0.0,0.0,171.3187512982362,0.0,0.0,0.0,42.360524355945,0.0,0.0,0.0,0.0,4.173296199785201,0.0,0.0,0.0,0.0,0.0
