cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
1.988223024339013,1.9498874894683211,0.0,-1.7397895669765022,0.0,0.0,0.770131595715639,0.3113815289562584,0.0,0.0,0.7834170725020467,0.033566026880825245,0.0,0.0,0.0,0.07595323234542059,0.0,0.0,0.0,0.0,0.0,-1.0,0.01
