cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
5.97214604808621,16.11828025845187,0.0,18.85371690244875,0.0,0.0,14.54700458290331,0.18688832271212394,0.0,0.0,5.888000912857467,0.042862164296796464,0.0,0.0,0.0,0.8034601771229142,0.0,0.0,0.0,0.0,0.0
