cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
153.98583620172815,362.500553247502,0.0,340.9290344950981,0.0,0.0,159.85271463453188,0.0,0.0,0.0,37.346242873016685,0.0,0.0,0.0,0.0,3.477248246733028,0.0,0.0,0.0,0.0,0.0
