cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
137.89622865630153,399.7705273294667,0.0,463.2590081656412,0.0,0.0,267.7126169666964,0.0,0.0,0.0,77.09633436006493,0.0,0.0,0.0,0.0,8.848218645813834,0.0,0.0,0.0,0.0,0.0
