cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
121.72563327650538,270.6994577095442,0.0,240.54849722669593,0.0,0.0,106.52937493348236,0.0,0.0,0.0,23.497063247648327,0.0,0.0,0.0,0.0,2.064494803003665,0.0,0.0,0.0,0.0,0.0
