x,a,b,rrate,t,Time
-1.8608058531117018,1.0,4.0,-6.387795268924306,0.0,0
-1.8608058531117018,1.002002002002002,4.006675758983622,-6.381119509940683,0.01,1
-1.8609100560055887,1.004004004004004,4.013336133678698,-6.375622575949472,0.02,2
-1.8611115325445684,1.006006006006006,4.019981124085229,-6.371227285625947,0.03,3
-1.861403812096348,1.008008008008008,4.0266107302032115,-6.367861724857239,0.04,4
-1.861780848804618,1.01001001001001,4.033224952032649,-6.365458834894282,0.05,5
-1.8622369906930853,1.012012012012012,4.039823789573539,-6.363956038943375,0.06,6
-1.8627669514089202,1.014014014014014,4.046407242825883,-6.363294902957965,0.07,7
-1.8633657843369686,1.016016016016016,4.052975311789682,-6.363420826923496,0.08,8
-1.8640288588477292,1.018018018018018,4.059527996464934,-6.364282763386568,0.09,9
-1.864751838469556,1.02002002002002,4.066065296851638,-6.36583296037513,0.1,10
-1.8655306607994662,1.022022022022022,4.072587212949798,-6.368026726198882,0.11,11
-1.8663615189877825,1.024024024024024,4.07909374475941,-6.370822213915737,0.12,12
-1.8672408446500774,1.026026026026026,4.085584892280477,-6.374180223508126,0.13,13
-1.8681652920758427,1.028028028028028,4.092060655512997,-6.37806402003746,0.14,14
-1.8691317236173135,1.03003003003003,4.0985210344569705,-6.382439166240918,0.15,15
-1.870137196154194,1.032032032032032,4.104966029112398,-6.387273368206013,0.16,16
-1.8711789485408663,1.034034034034034,4.111395639479278,-6.392536332908227,0.17,17
-1.8722543899522333,1.0360360360360361,4.117809865557613,-6.398199636528614,0.18,18
-1.8733610890527936,1.038038038038038,4.124208707347401,-6.404236602583806,0.19,19
-1.874496763921035,1.04004004004004,4.130592164848643,-6.410622189002655,0.2,20
-1.8756592726678576,1.042042042042042,4.136960238061339,-6.417332883373411,0.21,21
-1.876846604693638,1.044044044044044,4.143312926985488,-6.424346605664623,0.22,22
-1.8780568725337816,1.0460460460460461,4.1496502316210915,-6.431642617793015,0.23,23
-1.8792883042472792,1.048048048048048,4.155972151968148,-6.4392014394736945,0.24,24
-1.8805392363069557,1.05005005005005,4.1622786880266585,-6.447004769843188,0.25,25
-1.881808106953817,1.052052052052052,4.168569839796622,-6.455035414394703,0.26,26
-1.8830934499812397,1.054054054054054,4.17484560727804,-6.463277216808703,0.27,27
-1.8843938889177358,1.0560560560560561,4.181105990470911,-6.471714995300614,0.28,28
-1.8857081315797075,1.058058058058058,4.187350989375236,-6.480334483142258,0.29,29
-1.8870349649680225,1.06006006006006,4.193580603991014,-6.489122273044583,0.3,30
-1.888373250484414,1.062062062062062,4.199794834318246,-6.498065765116967,0.31,31
-1.88972191944567,1.064064064064064,4.205993680356932,-6.507153118143351,0.32,32
-1.8910799688753501,1.0660660660660661,4.212177142107072,-6.516373203937714,0.33,33
-1.8924464575543691,1.068068068068068,4.218345219568665,-6.525715564561578,0.34,34
-1.8938205023132428,1.07007007007007,4.224497912741712,-6.535170372204239,0.35000000000000003,35
-1.8952012745501057,1.072072072072072,4.230635221626213,-6.544728391542821,0.36,36
-1.8965879969598147,1.074074074074074,4.236757146222167,-6.554380944413961,0.37,37
-1.8979799404605397,1.0760760760760761,4.242863686529575,-6.564119876642207,0.38,38
-1.8993764213052389,1.078078078078078,4.248954842548436,-6.573937526882453,0.39,39
-1.9007767983663255,1.08008008008008,4.255030614278751,-6.583826697344466,0.4,40
-1.902180470582664,1.082082082082082,4.26109100172052,-6.593780626277735,0.41000000000000003,41
