cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
0.5995995384927423,2.918705111870948,0.40040039693456747,0.0,1.295055481910074,0.0,-0.9999999963824927,0.0,-0.21376064106100653,0.0,1.0,0.005
