cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
-0.5338529061925414,0.3037010788171514,0.0,1.2407425566101704,0.0,0.2297218716271938,1.7206473646374736,0.0,0.0,0.0,-1.1761591500679969,-0.17915658307831428,0.1339592378755646,-0.2995302473655089,0.0,0.0,0.0,0.0,0.0,0.0
