cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
66.84469014587128,107.33080727330712,0.0,54.225653189495176,0.3636140577092121,0.0,8.518410952280023,0.0,-0.05532341673618319,0.0
