cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.0000000132754256,4.00000000936193,0.40040040065860666,0.0,0.7381118491709711,0.0,-1.0000000006383736,0.0,-0.1878502600824169,0.0,0.0,0.005
