cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
0.999999960521484,3.9999999707118725,2.00200198167798,0.0,5.227449663449487,0.0,-0.9999999976533548,0.0,-6.234685360440594,0.0,0.0,0.001
