cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
0.5995996280611795,2.3264991391313425,0.40040040656756204,0.0,1.986044853621753,0.0,-1.0000000019879642,0.0,-0.31254396724272454,0.0,1.0,0.005
