cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.0,0.0,-0.11253677112428186,0.13542985399148505,-0.1337693087708021,0.7858940272327519,0.0,0.0,0.0,-0.8540849437023595,0.0,0.0,0.0,0.0,0.0,0.07876103811962304,0.0,0.0,0.0
