cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.4004003663703541,4.8219804869125005,0.40040039663989063,0.0,0.566115501363487,0.0,-0.9999999977933977,0.0,-0.2558650094641538,0.0,-1.0,0.005
