cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
1.0000001914266938,4.0000001427845575,0.20020021257725745,0.0,0.575322802913506,0.0,-1.0000000115149492,0.0,-0.06760989957995042,0.0
