cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.5597598338734213,6.600600994752635,0.24024025698914672,0.0,-0.6006006368129623,0.0,-1.0000000609694795,0.0,0.0,0.0,1.0,0.005
