cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.0,0.0,0.0,0.0,0.031863018750862136,0.0,0.013678791378413241,0.02289263130114474,-0.02127174823550192,-0.07420343003147513,-0.04140188311121956,0.12166785841682339,0.12114385449753622,0.017816052346798762,-0.12099654542909916,0.017129393715674977,0.11407955895911104,-0.0700410393041795,-0.04469915476159373
