cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.2002009715196211,6.599601432832702,0.20020021208351865,0.0,-0.4004005072045136,0.0,-1.0000002484749628,0.0,0.0,0.0,-1.0,0.01
