cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.0,0.0,0.0,0.0,0.029932054073649496,0.0,0.01377893401430405,0.02125573876751022,-0.02004495792420701,-0.07206705042237674,-0.042546451324642916,0.12008948386540302,0.11522388426760365,0.019962755028240443,-0.12353473848415117,0.016195807255552426,0.11047844065603947,-0.06470119134550756,-0.047639759229468476
