cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.5603603305044584,4.199699669605807,0.36036036342808675,0.0,-0.3003002977019614,0.0,-0.9999999958722843,0.0,0.0,0.0,-1.0,0.005
