cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
0.0,1.4442002132189762,2.185112441270432,-3.4857797303729807,-2.6210268559924796,1.1964169522292043,-1.7048736996261296,1.8664941582128851,-1.537645460141544,0.8426294053369691,0.0,0.0005
