cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.9011009305452564,5.747246709273116,0.22022019949242572,0.0,-0.5505504987489437,0.0,-0.9999999059882072,0.0,0.0,0.0,-5.0,0.01
