cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
1.7954946369914224,4.677818560978089,0.0,-1.8182826412345714,-0.08172004878329588,0.0,-1.427130581647997,0.0,0.0,0.0
