cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
1.8816359621727372,4.7716035717453416,0.0,-1.699384013563736,-0.0802095825787369,0.0,-1.4021046867702731,0.0,0.0,0.0
