cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
0.9141723973720588,2.956093857819378,0.011618038453998825,-2.1852599573012377,-0.058512147893846546,0.0,-1.5227226617316996,0.0,0.0,0.0
