cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
1.4277151435195488,2.835601967719041,0.0,-2.3221641883931037,-0.058936998913665224,0.0,-1.5688935086612925,0.0,0.0,0.0
