x,a,b,rrate,t,Time
-1.9441988159059995,1.4,4.5,-6.839727107310871,0.0,0
-1.9441988159059995,1.4099998333341666,4.490000166665833,-6.849726940645038,0.01,1
-1.9439044009313826,1.419998666693333,4.480001333306667,-6.856291626574524,0.02,2
-1.9433357914278473,1.4299955002024956,4.470004499797504,-6.859657494935988,0.03,3
-1.9425119082183377,1.439989334186634,4.460010665813366,-6.860046874896778,0.04,4
-1.9414504312525498,1.4499791692706783,4.450020830729322,-6.857668500302813,0.05,5
-1.9401678604081918,1.4599640064794446,4.440035993520556,-6.852717986162147,0.06,6
-1.938679577257315,1.4699428473375327,4.430057152662467,-6.845378357161339,0.07,7
-1.936999906904843,1.4799146939691725,4.420085306030828,-6.835820612017283,0.08,8
-1.9351421791767867,1.4898785491980109,4.410121450801989,-6.82420431008526,0.09,9
-1.9331187885838481,1.4998334166468281,4.400166583353172,-6.810678168974481,0.1,10
-1.930941252613764,1.5097783008371748,4.390221699162825,-6.795380663974009,0.11,11
-1.9286202680146785,1.5197122072889193,4.380287792711081,-6.778440621879951,0.12,12
-1.9261657648238828,1.5296341426196949,4.370365857380305,-6.7599778033584155,0.13,13
-1.923586957973299,1.5395431146442364,4.360456885355764,-6.740103469299146,0.14,14
-1.92089239636691,1.549438132473599,4.350561867526401,-6.718920927734229,0.15,15
-1.9180900093776254,1.559318206614246,4.340681793385754,-6.696526058837024,0.16,16
-1.9151871507533793,1.5691823490669958,4.330817650933004,-6.673007816299537,0.17,17
-1.9121906399560158,1.5790295734258242,4.320970426574176,-6.648448704032015,0.18,18
-1.9091068009829777,1.5888588949765006,4.311141105023499,-6.622925227654878,0.19,19
-1.9059414987421381,1.5986693307950612,4.301330669204939,-6.596508320677344,0.2,20
-1.9027001730652648,1.6084598998460995,4.291540100153901,-6.569263745593865,0.21,21
-1.8993878704564902,1.6182296230808693,4.28177037691913,-6.541252470392591,0.22,22
-1.8960092736794913,1.6279775235351883,4.272022476464811,-6.512531021171086,0.23,23
-1.8925687292915503,1.6377026264271346,4.262297373572865,-6.483151811703836,0.24,24
-1.8890702732347806,1.6474039592545229,4.252596040745477,-6.453163450912509,0.25,25
-1.8855176545950767,1.657080551892155,4.242919448107845,-6.422611029261313,0.26,26
-1.8819143576381385,1.666731436688831,4.233268563311169,-6.391536385142533,0.27,27
-1.8782636222295856,1.6763556485641136,4.223644351435886,-6.359978352337126,0.28,28
-1.8745684627429862,1.6859522251048356,4.214047774895165,-6.327972989636641,0.29,29
-1.8708316855558016,1.6955202066613395,4.204479793338661,-6.295553793700024,0.3,30
-1.8670559052289852,1.7050586364434435,4.1949413635565564,-6.262751896194721,0.31,31
-1.8632435594614203,1.7145665606161176,4.185433439383882,-6.229596246239508,0.32,32
-1.8593969229056664,1.7240430283948682,4.175956971605132,-6.196113779128051,0.33,33
-1.8555181199266977,1.7334870921408143,4.166512907859186,-6.1623295722697335,0.34,34
-1.851609136380542,1.7428978074554513,4.157102192544548,-6.128266989239141,0.35000000000000003,35
-1.8476718304850264,1.7522742332750898,4.14772576672491,-6.093947812778754,0.36,36
-1.8437079428502485,1.761615431964962,4.138384568035038,-6.059392367552247,0.37,37
-1.8397191057319586,1.7709204694129825,4.129079530587017,-6.024619633398576,0.38,38
-1.8357068515667758,1.7801884151231613,4.119811584876839,-5.989647349790776,0.39,39
-1.8316726208440959,1.7894183423086505,4.110581657691349,-5.954492112158287,0.4,40
-1.8276177693656823,1.7986093279844229,4.101390672015577,-5.919169460687999,0.41000000000000003,41
-1.82354357494028,1.8077604530595701,4.09223954694043,-5.8836939621774995,0.42,42
-1.8194512435571368,1.8168708024292106,4.0831291975707895,-5.848079285474045,0.43,43
-1.8153419150790873,1.8259394650659995,4.074060534934,-5.812338270995024,0.44,44
-1.8112166684928102,1.83496553411123,4.06503446588877,-5.776482994789813,0.45,45
-1.8070765267510394,1.8439481069655197,4.05605189303448,-5.74052482756932,0.46,46
-1.8029224612388555,1.8528862853790682,4.047113714620932,-5.7044744890977865,0.47000000000000003,47
-1.7987553958937226,1.8617791755414828,4.038220824458517,-5.66834209831183,0.48,48
-1.7945762110066423,1.870625888171158,4.029374111828842,-5.632137219504029,0.49,49
-1.7903857467296678,1.879425538604203,4.020574461395797,-5.595868904882454,0.5,50
-1.7861848063130503,1.8881772468829074,4.011822753117093,-5.559545733793675,0.51,51
-1.7819741590934635,1.8968801378437368,4.003119862156264,-5.523175848874305,0.52,52
-1.7777545432530573,1.9055333412048467,3.994466658795153,-5.486766989375507,0.53,53
-1.7735266683675377,1.914135991653113,3.985864008346887,-5.450326521885687,0.54,54
-1.7692912177600195,1.9226872289306591,3.977312771069341,-5.413861468658856,0.55,55
-1.765048850676073,1.9311861979208833,3.968813802079117,-5.377378533739664,0.56,56
-1.7608002042941535,1.9396320487339693,3.9603679512660306,-5.340884127060967,0.5700000000000001,57
-1.7565458955844744,1.9480239367918735,3.9519760632081264,-5.304384386675862,0.58,58
-1.7522865230283382,1.9563610229127837,3.9436389770872164,-5.267885199273012,0.59,59
-1.7480226682089832,1.9646424733950352,3.9353575266049647,-5.2313922191123945,0.6,60
