x,a,b,rrate,t,Time
-1.947988706462554,0.4,4.0,-7.383980001516964,0.0,0
-1.947988706462554,0.4099998333341667,3.9900001666658333,-7.39397983485113,0.01,1
-1.947693912505198,0.4199986666933331,3.980001333306667,-7.40053339712275,0.02,2
-1.9471261754729998,0.42999550020249566,3.970004499797504,-7.40389652983883,0.03,3
-1.9463058158805073,0.43998933418663416,3.960010665813366,-7.404308320977497,0.04,4
-1.9452517066451471,0.4499791692706784,3.9500208307293216,-7.40199177588825,0.05,5
-1.9439813562521078,0.45996400647944463,3.9400359935205556,-7.397154546846797,0.06,6
-1.942510991188469,0.4699428473375328,3.9300571526624672,-7.389989700001557,0.07,7
-1.9408556367586565,0.47991469396917275,3.920085306030827,-7.380676502182721,0.08,8
-1.9390291955963512,0.48987854919801105,3.910121450801989,-7.36938121332311,0.09,9
-1.9370445233602127,0.4998334166468282,3.900166583353172,-7.356257873086209,0.1,10
-1.9349135012452994,0.5097783008371748,3.8902216991628253,-7.341449072741204,0.11,11
-1.9326471050620724,0.5197122072889194,3.880287792711081,-7.325086705403346,0.12,12
-1.9302554707333668,0.5296341426196949,3.870365857380305,-7.307292689507969,0.13,13
-1.9277479561395807,0.5395431146442365,3.8604568853557635,-7.288179661845231,0.14,14
-1.9251331993062013,0.5494381324735993,3.850561867526401,-7.26785163768639,0.15,15
-1.9224191729780424,0.559318206614246,3.840681793385754,-7.246404636514988,0.16,16
-1.9196132356633384,0.569182349066996,3.830817650933004,-7.22392727266861,0.17,17
-1.9167221792600133,0.5790295734258242,3.820970426574176,-7.200501310827589,0.18,18
-1.9137522733976504,0.5888588949765006,3.8111411050234993,-7.176202186780526,0.19,19
-1.9107093066433638,0.5986693307950612,3.8013306692049387,-7.151099494275753,0.2,20
-1.9075986247291203,0.6084598998460996,3.7915401001539006,-7.125257439051394,0.21,21
-1.9044251659631342,0.6182296230808694,3.781770376919131,-7.098735261342002,0.22,22
-1.901193493989618,0.6279775235351884,3.7720224764648114,-7.071587628300542,0.23,23
-1.8979078280601747,0.6377026264271346,3.7622973735728653,-7.043864997863404,0.24,24
-1.894572070977051,0.647403959254523,3.7525960407454773,-7.01561395563334,0.25,25
-1.8911898348638763,0.6570805518921552,3.7429194481078447,-6.986877526369522,0.26,26
-1.8877644649137642,0.6667314366888312,3.733268563311169,-6.957695461662281,0.27,27
-1.8842990612581396,0.6763556485641138,3.7236443514358863,-6.928104505339032,0.28,28
-1.8807964990926018,0.6859522251048356,3.7140477748951644,-6.898138638101798,0.29,29
-1.8772594471887991,0.6955202066613395,3.7044797933386606,-6.867829302840126,0.3,30
-1.8736903849138302,0.7050586364434435,3.6949413635565564,-6.837205611999056,0.31,31
-1.8700916178712328,0.7145665606161178,3.6854334393838823,-6.8062945383128515,0.32,32
-1.8664652922702938,0.7240430283948684,3.6759569716051317,-6.775121090143768,0.33,33
-1.8628134081232723,0.7334870921408144,3.6665129078591856,-6.743708472592337,0.34,34
-1.8591378313632467,0.7428978074554514,3.6571021925445484,-6.71207823547356,0.35000000000000003,35
-1.8554403049687034,0.75227423327509,3.64772576672491,-6.680250409182154,0.36,36
-1.8517224591747135,0.761615431964962,3.638384568035038,-6.648243629401108,0.37,37
-1.8479858208446074,0.7709204694129828,3.6290795305870174,-6.616075251541135,0.38,38
-1.8442318220704625,0.7801884151231615,3.6198115848768384,-6.583761455735175,0.39,39
-1.8404618080654662,0.7894183423086505,3.6105816576913496,-6.5513173431514655,0.4,40
-1.8366770444063065,0.798609327984423,3.601390672015577,-6.51875702433168,0.41000000000000003,41
-1.8328787236791546,0.8077604530595701,3.59223954694043,-6.48609370020675,0.42,42
-1.8290679715785374,0.8168708024292108,3.583129197570789,-6.453339736392486,0.43,43
-1.8252458525044408,0.8259394650659997,3.5740605349340004,-6.420506731319987,0.44,44
-1.821413374699306,0.8349655341112303,3.5650344658887696,-6.3876055787117725,0.45,45
-1.8175714949631874,0.8439481069655198,3.55605189303448,-6.354646524873667,0.46,46
-1.8137211229822037,0.8528862853790684,3.5471137146209317,-6.321639221234546,0.47000000000000003,47
-1.8098631253025124,0.861779175541483,3.538220824458517,-6.288592772530816,0.48,48
-1.8059983289793724,0.870625888171158,3.529374111828842,-6.255515781000016,0.49,49
