cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
-10.791101681180072,9.11596374760869,-2.0166496322977685,-2.660239749761392,-1.2488747126070074,59.53718932667111,-4.5102447156445855,14.892757286897835,70.21228252522111,0.1773735795027724,-0.737783563894626,9.438686911852484,26.42152180455736,0.15285223671093054,0.0,0.0,1.4958785391926923,3.159618707974253,0.0,0.0,0.0,1.0,0.01
