cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
1.9221129044648353,5.097361901329628,-1.026187537127817,0.9730481529312087,1.840617210283573,0.0,-0.783379912408306,1.1986556249940172,4.549360088495123,-0.8307206980856996,0.0,0.3123986344036994,0.9764878847211049,-1.1174475569234725,1.204862123794996,0.0,0.0,0.0,0.0,0.0,-0.30725391248095935,-1.0,0.005
