cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
-42.83622803026604,29.579911874322963,-53.405257923546195,3.125201024810376,6.613886546213859,44.63680853024532,-26.21645506648101,65.24307476435939,35.18077373630985,-1.7368518284863406,-12.17426120211368,32.817008650159366,6.914544300885052,-0.586851576727567,0.0,-1.5681783273699048,4.620706273506644,0.0,0.0,0.0,0.0,1.0,0.01
