cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
-2.561896335958485,2.451502594180148,-5.540986695481899,-0.9238730549452057,-2.897580031363865,-3.2406633407132195,-0.9755950214243191,-0.7279220341338791,2.183891329299472,0.9949534340961275,0.0,0.0,0.42233575431818887,0.3185433830062203,1.3962400497261789,0.0,0.0,0.0,0.24988462467874878,0.0,-0.39147747161330293,-1.0,0.005
