cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
-1.7393877616528068,-0.6501139439193983,-1.9318760634889336,-3.482579517034716,0.4038635353883306,-0.4960790127069876,-1.7596410380248393,0.0,3.934310406079462,1.0076506281748228,0.0,0.0,0.49209734248368614,1.0476483537965668,1.3680640438222738,0.0,0.0,0.0,0.5556249390426523,-0.1863896246753553,-0.43342994719691424,-1.0,0.005
