cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
12.285360495043552,4.624727631794347,25.880391810514357,-5.422328910686514,44.54817899544123,40.51010700313099,12.080896982649218,7.305322370988805,81.54578433039798,-20.559649032287503,15.655604676063588,-19.009372361144944,57.03897059246978,-24.383259417574617,2.468007120615202,4.199942771464059,-7.58802623476739,13.960302787128274,-7.564443835822293,1.2634006821068904,0.0,-1.0,0.01
