cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
2.8118430557041445,10.767129613320689,-1.5150967180112778,3.563319828429372,0.8509081874318777,-6.08959126262305,-0.48489874298468666,-0.2585880855462449,0.7482301084823041,0.0,0.0,-0.14291164692589708,0.0,0.0,2.1330279738515228,0.0,0.0,0.0,0.31423894139063746,0.0,-0.5321941384632604,-1.0,0.005
