cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
2.204048698292826,4.140550999169712,0.0,0.0,2.7266970110245827,-1.6304739614475805,-0.9906068382050506,1.116949112092865,3.269030682965331,0.35983714436633174,0.0,0.1876171746159613,0.6061132505947208,0.0,1.1179425429415832,0.0,0.0,0.0,0.23858809648564744,-0.13024719692099024,-0.3269953827101921,-1.0,0.005
