cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
4.905564425165007,-3.4582526071181174,-15.675609703704806,-4.700864641540251,7.376921727895599,-1.4204145985866925,11.475575630751777,4.781591457616164,0.6848419097081025,-3.93003730537687,10.06365314467892,-6.2076397465836815,1.594426621740155,-1.844331542455154,1.5162261289965813,2.01933601806504,-2.5274794702654724,0.7348513115629628,1.5197581556751456,-3.030598169702954,1.866483855036842,-1.0,0.005
