cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
39.745608544121694,-29.530602896072512,-42.293677351401854,-14.4085906893854,8.763172104849787,1.3702416588554927,51.78785401803696,16.17747224647258,-13.433135243471453,14.762013629468273,35.550769772794744,-5.625356300523754,-6.665711635941606,13.932218131246024,-3.4246446977508276,6.159201464055933,-3.155879283694377,-0.25186942097133597,2.9217471569410374,-1.4840709494335045,0.22302318416162042,0.0,0.01
