cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
4.775573049448109,-1.199353253380748,19.805101401739527,-2.5486292633747185,31.32628118592721,27.746128262910588,12.243271722793235,3.353896470404845,57.18166331122474,-15.534649980793272,12.661434434442185,-14.46644235445422,40.35643493680639,-18.397199628982236,2.0553589641177092,3.138948899805,-5.507526347751582,9.944945429741468,-5.708639123145726,1.0327241630146107,0.0,-1.0,0.01
