cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,initial_theta,delta_theta
0.0,0.013262823868527805,0.0,-9.985812993790212,0.0,-0.021629653309912227,0.0,0.0,9.985901338424618,0.0,0.0,0.0,0.0,0.01037056294302346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001
