cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,initial_theta,delta_theta
-2.1090194146268977,-1.6238198804683366,2.117921598496268,-49.9442249817506,0.0,3.2532458840612826,0.0,2.1208006204178886,0.31594700223351807,-0.02107616558860572,0.0,0.0,0.0,-1.6274296127464356,0.0,0.0,-2.1297088827877544,49.62869428305613,0.021014330754532934,0.0,1.0,1e-05
