cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3
0.0,0.0019854699984468366,0.0,0.0,0.0,0.0,0.0,-0.004794143449439518,1.0010374122116543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008949094673384582,-0.01254076966240205,0.0,0.0
