cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,initial_theta,delta_theta
0.0,-0.027748185838402918,0.0,7.7013718064749295,0.0,-0.0603935275292997,0.0,0.0,5.327378000462708,0.0,0.0,0.0,0.0,-0.03065563145519003,0.0,0.0,0.0,-2.3744001651375495,0.0,0.0,-1.0,0.0001
