cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3
0.0,0.0020021657213647693,-0.0026148688721507273,0.0,0.0,0.0,0.0,0.0,1.0011342687458091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007632050111549591,-0.014758138616610808,0.002702057334683361,0.0
