cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.0,0.0,0.0,0.11037606738866099,0.06189947815608067,0.07693341977013234,0.0,0.0,0.0,-0.5602346262645606,0.3675662678844628,0.27157404791129686,0.13353335020472362,0.2727883798052594,0.1612833890908313,0.0843593660961833,0.06798020000537865,0.0,0.0
