cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.0,0.0,0.0,0.1149862748424571,0.0627783192478029,0.08315808370152838,0.027016105097377115,0.0,0.0,-0.5585117981565908,0.3850551373464027,0.23535767412641145,0.14289283941075812,0.3015745820098377,0.12126511087446198,0.09277083149736137,0.05163410462493669,0.0,0.0
